,index,movieId,title,genres,databaseId
1381,3945,3992,Malèna (2000),Drama|Romance|War,129390
1382,3947,3994,Unbreakable (2000),Drama|Sci-Fi,169012
1383,3952,3999,Vertical Limit (2000),Action|Adventure,141770
1384,3954,4001,Code of Silence (1985),Action,147901
1385,3958,4005,"Living Daylights, The (1987)",Action|Adventure|Thriller,77140
1386,3959,4006,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi,101247
1387,3960,4007,Wall Street (1987),Drama,82417
1388,3961,4008,Born on the Fourth of July (1989),Drama|War,146199
1389,3963,4010,Brewster's Millions (1985),Comedy,88412
1390,3964,4011,Snatch (2000),Comedy|Crime|Thriller,141045
1391,3967,4014,Chocolat (2000),Drama|Romance,163150
1392,3969,4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,103257
1393,3971,4018,What Women Want (2000),Comedy|Romance,126469
1394,3972,4019,Finding Forrester (2000),Drama,165425
1395,3973,4020,"Gift, The (2000)",Thriller,172088
1396,3974,4021,Before Night Falls (2000),Drama,150488
1397,3975,4022,Cast Away (2000),Drama,164755
1398,3976,4023,"Family Man, The (2000)",Comedy|Drama|Romance,192791
1399,3978,4025,Miss Congeniality (2000),Comedy|Crime,132973
1400,3983,4030,Dracula 2000 (2000),Horror,104551
1401,3984,4031,All the Pretty Horses (2000),Drama|Romance|Western,76746
1402,3986,4033,Thirteen Days (2000),Drama|Thriller|War,169509
1403,3989,4036,Shadow of the Vampire (2000),Drama|Horror,165442
1404,3990,4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,100165
1405,3992,4039,Annie (1982),Children|Musical,80240
1406,3993,4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy,198643
1407,4000,4047,Gettysburg (1993),Drama|War,158529
1408,4007,4054,Save the Last Dance (2001),Drama|Romance,91112
1409,4013,4060,Love Field (1992),Drama,139977
1410,4014,4061,The Man in the Moon (1991),Drama|Romance,81416
1411,4015,4062,Mystic Pizza (1988),Comedy|Drama|Romance,115348
1412,4019,4066,I'm Gonna Git You Sucka (1988),Action|Comedy,122209
1413,4020,4067,Untamed Heart (1993),Drama|Romance,179126
1414,4021,4068,Sugar & Spice (2001),Comedy,170662
1415,4022,4069,"Wedding Planner, The (2001)",Comedy|Romance,177764
1416,4032,4079,Amazon Women on the Moon (1987),Comedy|Sci-Fi,135188
1417,4037,4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller,134617
1418,4038,4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama,91481
1419,4043,4090,"Brave Little Toaster, The (1987)",Animation|Children,85417
1420,4044,4091,Can't Buy Me Love (1987),Comedy|Romance,138269
1421,4046,4093,Cop (1988),Thriller,94945
1422,4055,4102,Eddie Murphy Raw (1987),Comedy|Documentary,157334
1423,4056,4103,Empire of the Sun (1987),Action|Adventure|Drama|War,171708
1424,4057,4104,Ernest Goes to Camp (1987),Comedy,201999
1425,4058,4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller,141963
1426,4059,4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller,178604
1427,4063,4109,Flowers in the Attic (1987),Drama|Thriller,142001
1428,4069,4115,Hiding Out (1987),Comedy,84201
1429,4070,4116,Hollywood Shuffle (1987),Comedy,94961
1430,4075,4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi,178563
1431,4078,4124,Jaws: The Revenge (1987),Horror|Thriller,137503
1432,4082,4128,"Lost Boys, The (1987)",Comedy|Horror|Thriller,90552
1433,4086,4132,Mannequin (1987),Comedy|Romance,135902
1434,4089,4135,"Monster Squad, The (1987)",Adventure|Comedy|Horror,107799
1435,4097,4143,Valentine (2001),Horror|Mystery,78445
1436,4102,4148,Hannibal (2001),Horror|Thriller,185212
1437,4107,4153,Down to Earth (2001),Comedy|Fantasy|Romance,148947
1438,4109,4155,Sweet November (2001),Drama|Romance,91207
1439,4113,4159,3000 Miles to Graceland (2001),Action|Thriller,114709
1440,4115,4161,"Mexican, The (2001)",Action|Comedy,173889
1441,4122,4168,Get Over It (2001),Comedy|Romance,202437
1442,4138,4184,"Bishop's Wife, The (1947)",Comedy|Drama|Romance,187099
1443,4154,4200,Double Impact (1991),Action,76636
1444,4159,4205,Mermaids (1990),Comedy|Drama|Romance,200654
1445,4164,4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller,117623
1446,4166,4212,Death on the Nile (1978),Crime|Mystery,92437
1447,4168,4214,Revenge of the Nerds (1984),Comedy,202934
1448,4169,4215,Revenge of the Nerds II: Nerds in Paradise (1987),Comedy,198887
1449,4172,4218,River's Edge (1986),Crime|Drama,109635
1450,4174,4220,"Longest Yard, The (1974)",Comedy,194746
1451,4175,4221,Necessary Roughness (1991),Comedy,113550
1452,4177,4223,Enemy at the Gates (2001),Drama|War,98740
1453,4178,4224,Exit Wounds (2001),Action|Thriller,97570
1454,4180,4226,Memento (2000),Mystery|Thriller,146771
1455,4181,4227,"Brothers, The (2001)",Comedy|Drama,103097
1456,4182,4228,Heartbreakers (2001),Comedy|Crime|Romance,114453
1457,4186,4232,Spy Kids (2001),Action|Adventure|Children|Comedy,86152
1458,4192,4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller,90332
1459,4193,4239,Blow (2001),Crime|Drama,172109
1460,4194,4240,Just Visiting (2001),Comedy|Fantasy,98955
1461,4195,4241,Pokémon 3: The Movie (2001),Animation|Children,151180
1462,4196,4242,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller,124433
1463,4200,4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance,166729
1464,4201,4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,200635
1465,4202,4248,Josie and the Pussycats (2001),Comedy,133356
1466,4208,4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama,144848
1467,4209,4255,Freddy Got Fingered (2001),Comedy,85739
1468,4214,4260,"Visit, The (2000)",Drama,95503
1469,4216,4262,Scarface (1983),Action|Crime|Drama,196336
1470,4223,4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller,85832
1471,4228,4275,Krull (1983),Action|Adventure|Fantasy|Sci-Fi,175946
1472,4233,4280,"World According to Garp, The (1982)",Comedy|Drama|Romance,86619
1473,4239,4286,"Home of Our Own, A (1993)",Drama,189495
1474,4240,4287,Paris When It Sizzles (1964),Comedy|Romance,98084
1475,4245,4292,Norma Rae (1979),Drama,180116
1476,4249,4296,Love Story (1970),Drama|Romance,169159
1477,4250,4296,Love Story (1970),Drama|Romance,140611
1478,4253,4299,"Knight's Tale, A (2001)",Action|Comedy|Romance,193037
1479,4258,4304,Startup.com (2001),Documentary,120262
1480,4260,4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,157924
1481,4264,4310,Pearl Harbor (2001),Action|Drama|Romance|War,102329
1482,4270,4316,Ice Castles (1978),Drama,135042
1483,4275,4321,City Slickers (1991),Comedy|Western,136861
1484,4276,4322,Eight Men Out (1988),Drama,96716
1485,4281,4327,"Magnificent Seven, The (1960)",Adventure|Western,83976
1486,4283,4329,Rio Bravo (1959),Western,92980
1487,4287,4333,Throw Momma from the Train (1987),Comedy|Crime,176922
1488,4289,4335,Midnight Madness (1980),Comedy,148135
1489,4296,4342,Big Eden (2000),Drama|Romance,198861
1490,4298,4344,Swordfish (2001),Action|Crime|Drama,201609
1491,4305,4351,Point Break (1991),Action|Crime|Thriller,102116
1492,4310,4356,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance,172721
1493,4313,4359,"Seven Year Itch, The (1955)",Comedy,98238
1494,4315,4361,Tootsie (1982),Comedy|Romance,165843
1495,4320,4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy,106269
1496,4321,4367,Lara Croft: Tomb Raider (2001),Action|Adventure,107370
1497,4323,4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller,119087
1498,4324,4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller,120849
1499,4325,4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,193213
1500,4326,4371,Baby Boy (2001),Crime|Drama,177054
1501,4328,4373,Pootie Tang (2001),Comedy,123515
1502,4333,4378,Sexy Beast (2000),Crime|Drama,121751
1503,4341,4386,Cats & Dogs (2001),Children|Comedy,151231
1504,4342,4387,Kiss of the Dragon (2001),Action,165281
1505,4343,4388,Scary Movie 2 (2001),Comedy,143994
1506,4351,4396,"Cannonball Run, The (1981)",Action|Comedy,157029
1507,4361,4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western,113729
1508,4383,4428,"Misfits, The (1961)",Comedy|Drama|Romance|Western,104502
1509,4385,4430,Popcorn (1991),Horror,144716
1510,4392,4437,Suspiria (1977),Horror,144263
1511,4398,4443,Outland (1981),Action|Sci-Fi|Thriller,79001
1512,4401,4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,203371
1513,4402,4447,Legally Blonde (2001),Comedy|Romance,128167
1514,4403,4448,"Score, The (2001)",Action|Drama,194469
1515,4405,4450,Bully (2001),Crime|Drama|Thriller,79755
1516,4406,4451,Jump Tomorrow (2001),Comedy|Drama|Romance,132865
1517,4417,4462,18 Again! (1988),Comedy|Fantasy,88444
1518,4421,4466,Above the Law (1988),Action|Crime|Drama,187763
1519,4429,4474,Beaches (1988),Comedy|Drama|Musical,109030
1520,4431,4476,Big Business (1988),Comedy,125452
1521,4434,4479,Bird (1988),Drama|Musical,102457
1522,4435,4480,"Blob, The (1988)",Horror|Sci-Fi,93402
1523,4438,4483,Caddyshack II (1988),Comedy,106132
1524,4442,4487,Cocktail (1988),Drama|Romance,190445
1525,4443,4488,Colors (1988),Action|Crime|Drama,168070
1526,4444,4489,Coming to America (1988),Comedy|Romance,147250
1527,4447,4492,Critters (1986),Comedy|Sci-Fi,118955
1528,4454,4499,Dirty Rotten Scoundrels (1988),Comedy,203231
1529,4457,4502,Ernest Saves Christmas (1988),Children|Comedy,165105
1530,4461,4506,Frantic (1988),Crime|Mystery|Thriller,181511
1531,4464,4509,"Great Outdoors, The (1988)",Comedy,192185
1532,4471,4516,Johnny Be Good (1988),Comedy,81316
1533,4474,4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy,194202
1534,4475,4520,License to Drive (1988),Comedy,154329
1535,4480,4525,Moving (1988),Comedy,184019
1536,4486,4531,Red Heat (1988),Action,124780
1537,4487,4532,Return of the Living Dead Part II (1988),Comedy|Horror,191225
1538,4488,4533,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi,114652
1539,4489,4533,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi,86819
1540,4497,4541,"Serpent and the Rainbow, The (1988)",Horror,200811
1541,4501,4545,Short Circuit (1986),Comedy|Sci-Fi,189140
1542,4509,4553,They Live (1988),Action|Sci-Fi|Thriller,78670
1543,4514,4558,Twins (1988),Comedy,184870
1544,4520,4564,Always (1989),Drama|Fantasy|Romance,167522
1545,4521,4565,American Ninja (1985),Action|Adventure,93065
1546,4522,4566,American Ninja 2: The Confrontation (1987),Action|Adventure,124500
1547,4527,4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi,147314
1548,4528,4572,Black Rain (1989),Action|Crime|Drama,157564
1549,4536,4580,Cyborg (1989),Action|Sci-Fi,175175
1550,4544,4588,Eddie and the Cruisers II: Eddie Lives! (1989),Drama|Musical,99120
1551,4545,4589,Eddie and the Cruisers (1983),Drama|Musical|Mystery,75822
1552,4551,4595,Fat Man and Little Boy (1989),Drama,203270
1553,4555,4599,Great Balls of Fire! (1989),Drama,156123
1554,4557,4601,Happy Together (1989),Drama|Romance,177445
1555,4558,4602,Harlem Nights (1989),Comedy|Crime|Romance,169344
1556,4569,4613,K-9 (1989),Action|Comedy|Crime,89158
1557,4570,4614,Kickboxer (1989),Action,193179
1558,4575,4619,Little Monsters (1989),Comedy,140495
1559,4577,4621,Look Who's Talking (1989),Comedy|Romance,157578
1560,4579,4623,Major League (1989),Comedy,90472
1561,4580,4624,Meet the Feebles (1989),Animation|Comedy|Musical,104220
1562,4585,4629,Next of Kin (1989),Action|Crime|Thriller,80716
1563,4589,4633,Parents (1989),Comedy|Drama|Horror,96637
1564,4592,4636,"Punisher, The (1989)",Action,148625
1565,4594,4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,151596
1566,4595,4639,America's Sweethearts (2001),Comedy|Romance,109621
1567,4599,4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,168337
1568,4605,4649,Wet Hot American Summer (2001),Comedy,189582
1569,4610,4654,Road House (1989),Action|Drama,93226
1570,4618,4662,"See No Evil, Hear No Evil (1989)",Comedy|Crime,176645
1571,4626,4670,"Stepfather, The (1987)",Horror|Thriller,199680
1572,4629,4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller,88467
1573,4630,4674,Tap (1989),Drama,136195
1574,4633,4677,Turner & Hooch (1989),Comedy|Crime,96841
1575,4635,4679,Uncle Buck (1989),Comedy,177915
1576,4636,4680,Vampire's Kiss (1989),Comedy|Fantasy|Horror,91649
1577,4637,4681,"War of the Roses, The (1989)",Comedy|Drama,174148
1578,4639,4683,"Wizard, The (1989)",Adventure|Children|Comedy|Drama,84332
1579,4643,4687,Billy Liar (1963),Comedy,135943
1580,4646,4690,"Cotton Club, The (1984)",Crime|Musical,152437
1581,4656,4700,"Princess Diaries, The (2001)",Children|Comedy|Romance,184125
1582,4657,4701,Rush Hour 2 (2001),Action|Comedy,95621
1583,4660,4704,Hatari! (1962),Adventure|Comedy,154640
1584,4666,4710,"Shootist, The (1976)",Drama|Western,153939
1585,4669,4713,Altered States (1980),Drama|Sci-Fi,179956
1586,4674,4718,American Pie 2 (2001),Comedy,163739
1587,4676,4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller,131178
1588,4677,4721,American Outlaws (2001),Action|Comedy|Western,181400
1589,4683,4727,Captain Corelli's Mandolin (2001),Drama|Romance|War,81474
1590,4684,4728,Rat Race (2001),Comedy,151453
1591,4687,4732,Bubble Boy (2001),Comedy,173267
1592,4689,4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,169717
1593,4690,4735,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller,187540
1594,4693,4738,Happy Accidents (2000),Romance|Sci-Fi,128938
1595,4699,4744,Jeepers Creepers (2001),Horror,107175
1596,4700,4745,O (2001),Drama,160266
1597,4703,4748,3 Ninjas (1992),Action|Children|Comedy,145868
1598,4709,4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller,94864
1599,4710,4755,Wish Upon a Star (1996),Comedy,171808
1600,4712,4757,Rock Star (2001),Comedy|Drama|Musical,191690
1601,4714,4759,Two Can Play That Game (2001),Comedy|Drama,174924
1602,4725,4770,"Glass House, The (2001)",Thriller,186901
1603,4726,4771,Hardball (2001),Drama,167919
1604,4731,4776,Training Day (2001),Crime|Drama|Thriller,101523
1605,4747,4792,13 Ghosts (1960),Horror,97146
1606,4754,4799,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime,123629
1607,4758,4803,Play Misty for Me (1971),Drama|Thriller,117261
1608,4769,4814,Don't Say a Word (2001),Thriller,163510
1609,4771,4816,Zoolander (2001),Comedy,141732
1610,4778,4823,Serendipity (2001),Comedy|Romance,92989
1611,4782,4827,"Boogeyman, The (1980)",Horror,176523
1612,4788,4833,"Changeling, The (1980)",Horror|Mystery|Thriller,91974
1613,4789,4834,Cheech & Chong's Next Movie (1980),Comedy,162007
1614,4790,4835,Coal Miner's Daughter (1980),Drama,174337
1615,4794,4839,Death Ship (1980),Horror,126667
1616,4799,4844,Bandits (2001),Comedy|Crime|Romance,155346
1617,4803,4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,132803
1618,4810,4855,Dirty Harry (1971),Action|Crime|Thriller,188480
1619,4812,4857,Fiddler on the Roof (1971),Drama|Musical,169617
1620,4820,4865,From Hell (2001),Crime|Horror|Mystery|Thriller,176412
1621,4822,4867,Riding in Cars with Boys (2001),Comedy|Drama,122369
1622,4828,4873,Waking Life (2001),Animation|Drama|Fantasy,191602
1623,4833,4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,84001
1624,4835,4880,Life as a House (2001),Drama,139942
1625,4836,4881,"Man Who Wasn't There, The (2001)",Crime|Drama,112493
1626,4840,4885,Domestic Disturbance (2001),Thriller,184277
1627,4841,4886,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,136000
1628,4842,4887,"One, The (2001)",Action|Sci-Fi|Thriller,125456
1629,4844,4889,Heist (2001),Crime|Drama,109149
1630,4845,4890,Shallow Hal (2001),Comedy|Fantasy|Romance,191440
1631,4854,4899,Black Knight (2001),Adventure|Comedy|Fantasy,170886
1632,4855,4900,Out Cold (2001),Comedy,199901
1633,4856,4901,Spy Game (2001),Action|Crime|Drama|Thriller,77898
1634,4864,4909,"Incredible Shrinking Woman, The (1981)",Comedy|Sci-Fi,136074
1635,4867,4912,Funny Girl (1968),Drama|Musical|Romance,198403
1636,4870,4915,"Beastmaster, The (1982)",Action|Adventure|Fantasy,189584
1637,4871,4916,Midway (1976),Drama|War,147047
1638,4874,4919,Subway (1985),Crime|Drama|Romance|Thriller,111041
1639,4884,4929,"Toy, The (1982)",Comedy,163616
1640,4887,4932,Dressed to Kill (1980),Mystery|Thriller,95183
1641,4890,4935,"Falls, The (1980)",Drama|Sci-Fi,85430
1642,4891,4936,Fame (1980),Drama|Musical,195261
1643,4894,4939,"Final Countdown, The (1980)",Action|Sci-Fi,103420
1644,4896,4941,Flash Gordon (1980),Action|Adventure|Sci-Fi,126554
1645,4899,4944,Empire of the Ants (1977),Horror|Sci-Fi,108986
1646,4900,4945,"Enforcer, The (1976)",Crime,110763
1647,4912,4957,Sudden Impact (1983),Crime|Thriller,89697
1648,4913,4958,Behind Enemy Lines (2001),Action|Drama|War,106652
1649,4918,4963,Ocean's Eleven (2001),Crime|Thriller,107314
1650,4926,4971,Moscow on the Hudson (1984),Comedy|Drama,194580
1651,4929,4974,Not Another Teen Movie (2001),Comedy,155843
1652,4930,4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller,193041
1653,4934,4979,"Royal Tenenbaums, The (2001)",Comedy|Drama,139839
1654,4935,4980,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi,204033
1655,4944,4989,How High (2001),Comedy,193871
1656,4947,4992,Kate & Leopold (2001),Comedy|Romance,97728
1657,4948,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,187310
1658,4949,4994,"Majestic, The (2001)",Comedy|Drama|Romance,91958
1659,4950,4995,"Beautiful Mind, A (2001)",Drama|Romance,149720
1660,4964,5009,Ali (2001),Drama,96998
1661,4968,5013,Gosford Park (2001),Comedy|Drama|Mystery,100587
1662,4969,5014,I Am Sam (2001),Drama,119935
1663,4976,5021,Murder by Death (1976),Comedy|Crime|Mystery|Thriller,153288
1664,4982,5027,Another 48 Hrs. (1990),Action|Comedy|Crime|Drama|Thriller,168086
1665,4994,5039,Dragonslayer (1981),Action|Adventure|Fantasy,112386
1666,4995,5040,Conan the Destroyer (1984),Action|Adventure|Fantasy,141019
1667,5003,5048,Snow Dogs (2002),Adventure|Children|Comedy,174867
1668,5004,5049,48 Hrs. (1982),Action|Comedy|Crime|Drama,124771
1669,5008,5053,Blankman (1994),Comedy,107684
1670,5010,5055,Dragon: The Bruce Lee Story (1993),Action|Drama,85971
1671,5014,5059,Little Dieter Needs to Fly (1997),Documentary,159654
1672,5019,5064,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller,141620
1673,5020,5065,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller,101354
1674,5021,5066,"Walk to Remember, A (2002)",Drama|Romance,83472
1675,5027,5072,Metropolis (2001),Animation|Sci-Fi,115862
1676,5031,5076,"Adventures of Huck Finn, The (1993)",Adventure|Children|Comedy|Drama,123009
1677,5047,5092,Big Fat Liar (2002),Children|Comedy,168233
1678,5048,5093,Collateral Damage (2002),Action|Thriller,104901
1679,5051,5096,Baby's Day Out (1994),Comedy,173343
1680,5057,5102,Rookie of the Year (1993),Comedy|Fantasy,88700
1681,5058,5103,"Sandlot, The (1993)",Children|Comedy|Drama,115155
1682,5061,5106,Crossroads (2002),Comedy|Musical|Romance,165715
1683,5064,5109,Return to Never Land (2002),Adventure|Animation|Children,100074
1684,5065,5110,Super Troopers (2001),Comedy|Crime|Mystery,111776
1685,5066,5111,"Good Son, The (1993)",Drama|Thriller,97745
1686,5094,5139,"Bad News Bears, The (1976)",Comedy,101479
1687,5107,5152,We Were Soldiers (2002),Action|Drama|War,120726
1688,5119,5164,"Troll in Central Park, A (1994)",Animation|Children,131402
1689,5124,5169,Scarlet Street (1945),Film-Noir,171959
1690,5126,5171,"Time Machine, The (2002)",Action|Adventure|Sci-Fi,79856
1691,5132,5177,"Magnificent Ambersons, The (1942)",Drama|Romance,150846
1692,5133,5178,Fun (1994),Crime|Drama,102889
1693,5151,5197,Little Darlings (1980),Drama,137522
1694,5152,5198,"Long Good Friday, The (1980)",Drama|Thriller,123159
1695,5160,5206,Mother's Day (1980),Comedy|Horror,167222
