,movieId,rating_mean,title,genres,databaseId
15282750,5449,2.84,Mr. Deeds (2002),Comedy|Romance,125280
15287372,5452,2.0,Look Who's Talking Now (1993),Children|Comedy|Romance,163544
15289861,5454,2.51,Mo' Money (1992),Comedy|Romance,194756
15290244,5458,2.36,Like Mike (2002),Children|Comedy|Fantasy,161460
15290728,5463,3.0,Reign of Fire (2002),Action|Adventure|Fantasy,169516
15294711,5464,3.68,Road to Perdition (2002),Crime|Drama,107671
15305234,5474,2.39,"Legend of Boggy Creek, The (1972)",Drama|Horror|Mystery|Thriller,169198
15305301,5478,2.51,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi,108063
15307082,5479,3.24,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller,164530
15308948,5481,2.94,Austin Powers in Goldmember (2002),Comedy,85951
15320834,5490,2.79,The Big Bus (1976),Action|Comedy,193580
15320936,5500,3.6,Top Secret! (1984),Comedy,82233
15323890,5501,1.87,"Master of Disguise, The (2002)",Comedy|Mystery,130459
15324807,5502,3.25,Signs (2002),Horror|Sci-Fi|Thriller,155110
15339377,5504,2.43,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children,107585
15341251,5522,3.15,Rollerball (1975),Action|Drama|Sci-Fi,101908
15342228,5523,2.04,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi,136690
15343052,5524,2.93,Blue Crush (2002),Adventure|Drama|Romance,142321
15344671,5528,3.3,One Hour Photo (2002),Drama|Thriller,161089
15350541,5531,2.93,Undisputed (2002),Drama,143618
15350789,5540,3.28,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance,122138
15352680,5541,3.26,Hot Shots! (1991),Action|Comedy|Romance|War,182622
15356289,5548,3.03,Down and Out in Beverly Hills (1986),Comedy,90692
15357235,5564,2.34,Swimfan (2002),Thriller,84561
15357994,5569,3.05,The Last House on the Left (1972),Crime|Horror|Thriller,132562
15358490,5572,3.12,Barbershop (2002),Comedy,95780
15362306,5574,3.37,"Transporter, The (2002)",Action|Crime,151318
15368378,5582,2.59,Captain Ron (1992),Adventure|Comedy,141438
15369145,5588,2.95,"Hills Have Eyes, The (1977)",Horror,201991
15370027,5589,3.13,Indian Summer (1993),Comedy|Drama,86536
15370359,5590,3.24,"Mack, The (1973)",Crime,122295
15370405,5598,2.19,Surf Ninjas (1993),Comedy,91583
15370630,5606,3.3,Society (1989),Horror|Mystery,85753
15370795,5610,2.7,"Banger Sisters, The (2002)",Comedy|Drama,91285
15371633,5615,3.12,Invincible (2001),Drama,198347
15371769,5617,3.73,Secretary (2002),Comedy|Drama|Romance,160499
15377139,5620,3.18,Sweet Home Alabama (2002),Comedy|Romance,134032
15381951,5621,2.57,"Tuxedo, The (2002)",Action|Comedy,162040
15384340,5630,3.56,Red Dragon (2002),Crime|Mystery|Thriller,108137
15391898,5650,3.58,Strange Brew (1983),Comedy,142561
15393587,5651,3.11,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War,109370
15394051,5653,3.5,Django (1966),Western,129433
15394337,5668,3.49,White Oleander (2002),Drama,116939
15395576,5669,3.72,Bowling for Columbine (2002),Documentary,199451
15410439,5673,3.54,Punch-Drunk Love (2002),Comedy|Drama|Romance,167236
15417334,5679,3.35,"Ring, The (2002)",Horror|Mystery|Thriller,88751
15430860,5685,3.55,Real Women Have Curves (2002),Comedy|Drama,157333
15431645,5688,3.57,Tully (2000),Drama,157187
15431782,5693,3.28,Saturday Night Fever (1977),Comedy|Drama|Romance,78719
15434978,5705,2.43,Xanadu (1980),Fantasy|Musical|Romance,191347
15435527,5715,2.9,"Burning, The (1981)",Horror,147941
15435650,5729,2.11,Endless Love (1981),Drama|Romance,118568
15435813,5731,3.03,"Entity, The (1981)",Horror,105465
15436041,5735,1.92,Faces of Death (1978),Documentary|Horror,98815
15436338,5749,3.15,Ghost Story (1981),Drama|Horror,182814
15436647,5784,2.61,Ghost Ship (2002),Horror,90076
15438626,5785,2.89,Jackass: The Movie (2002),Action|Comedy|Documentary,99478
15443054,5791,3.75,Frida (2002),Drama|Romance,135634
15446621,5796,2.92,Casino Royale (1967),Action|Adventure|Comedy,87081
15447618,5804,2.69,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance,93091
15449031,5810,3.28,8 Mile (2002),Drama,107396
15456731,5816,3.64,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,85875
15479701,5841,2.11,Return to the Blue Lagoon (1991),Adventure|Romance,185459
15480271,5862,2.69,Student Bodies (1981),Comedy|Horror,96596
15480376,5867,3.68,Thief (1981),Crime|Drama|Thriller,83396
15480912,5868,3.34,This Is Elvis (1981),Documentary|Drama|Musical,139525
15481001,5874,2.74,Friday After Next (2002),Comedy,80448
15481488,5881,3.15,Solaris (2002),Drama|Romance|Sci-Fi,158405
15485156,5882,3.45,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,151418
15487569,5883,2.47,They (2002),Horror|Thriller,157957
15487858,5903,3.74,Equilibrium (2002),Action|Sci-Fi|Thriller,93489
15498828,5927,2.7,"Best Little Whorehouse in Texas, The (1982)",Comedy|Drama|Musical|Romance,199473
15499386,5938,3.62,Deathtrap (1982),Comedy|Crime|Mystery|Thriller,193660
15500018,5941,3.05,Drumline (2002),Comedy|Drama|Musical|Romance,86815
15501371,5942,2.55,"Hot Chick, The (2002)",Comedy,184206
15502968,5943,2.67,Maid in Manhattan (2002),Comedy|Romance,184051
15506093,5944,3.14,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,181070
15510438,5952,4.07,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,177108
15567130,5954,3.82,25th Hour (2002),Crime|Drama,154271
15572935,5956,3.52,Gangs of New York (2002),Crime|Drama,147826
15583884,5957,3.23,Two Weeks Notice (2002),Comedy|Romance,84828
15587493,5959,3.51,Narc (2002),Crime|Drama|Thriller,154817
15589371,5965,3.73,"Duellists, The (1977)",Action|War,105656
15589825,5969,2.45,My Girl 2 (1994),Comedy|Drama|Romance,202460
15590591,5970,3.28,My Girl (1991),Comedy|Drama|Romance,148671
15592902,5980,3.37,Black Christmas (1974),Horror|Mystery|Thriller,202228
15593289,5989,3.91,Catch Me If You Can (2002),Crime|Drama,111099
15622085,5991,3.53,Chicago (2002),Comedy|Crime|Drama|Musical,145997
15633676,5992,3.68,"Hours, The (2002)",Drama|Romance,88142
15638653,5995,4.04,"Pianist, The (2002)",Drama|War,121366
15656859,6002,3.36,Love Liza (2002),Drama,76137
15657224,6003,3.58,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,136849
15660770,6006,2.68,Just Married (2003),Comedy|Romance,132669
15662640,6019,2.91,Above Suspicion (1995),Thriller,203140
15662693,6022,3.41,American Me (1992),Drama,126371
15662934,6040,2.42,Darkness Falls (2003),Horror|Thriller,125932
15663683,6059,3.39,"Recruit, The (2003)",Action|Thriller,103876
15667472,6063,3.37,May (2002),Drama|Horror,79206
15668208,6093,3.64,"Last Unicorn, The (1982)",Animation|Children|Fantasy,82857
15669506,6116,2.7,"Pirate Movie, The (1982)",Adventure|Comedy|Musical,89352
15669679,6153,2.21,Zapped! (1982),Comedy|Sci-Fi,151236
15669979,6154,2.77,Deliver Us from Eva (2003),Comedy|Romance,130278
15670119,6155,3.18,How to Lose a Guy in 10 Days (2003),Comedy|Romance,152847
15676299,6156,3.09,Shanghai Knights (2003),Action|Adventure|Comedy,167363
15680193,6157,2.53,Daredevil (2003),Action|Crime,203831
15687336,6158,2.37,"Jungle Book 2, The (2003)",Animation|Children,127582
15687686,6166,2.38,Dennis the Menace (1993),Comedy,148716
15689107,6178,3.84,"Patch of Blue, A (1965)",Drama|Romance,137195
15689377,6187,3.68,"Life of David Gale, The (2003)",Crime|Drama|Thriller,117335
15692097,6188,3.6,Old School (2003),Comedy,148120
15699685,6193,3.48,Poolhall Junkies (2002),Comedy|Drama|Thriller,132624
15700046,6196,2.82,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller,152708
15700722,6204,2.28,"Meteor Man, The (1993)",Comedy,194891
15700959,6212,2.73,Bringing Down the House (2003),Comedy,107658
15702318,6213,3.2,Tears of the Sun (2003),Action|Drama|Thriller,147271
15704380,6218,3.48,Bend It Like Beckham (2002),Comedy|Drama|Romance,103993
15714048,6225,3.19,King of Kings (1961),Drama,142880
15714131,6232,3.4,Born Free (1966),Adventure|Children|Drama,129587
15714490,6238,2.99,Green Card (1990),Comedy|Drama|Romance,169664
15715937,6250,2.68,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller,202355
15718177,6263,3.19,Basic (2003),Drama|Thriller|War,162512
15719395,6264,2.6,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller,128361
15721827,6265,2.74,Head of State (2003),Comedy,119762
15722406,6266,3.14,What a Girl Wants (2003),Comedy|Drama|Romance,199847
15723870,6273,3.94,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,141885
15724408,6280,2.85,"Man Apart, A (2003)",Action|Crime|Drama|Thriller,145249
15725010,6281,3.35,Phone Booth (2002),Drama|Thriller,128400
15732717,6287,2.94,Anger Management (2003),Comedy,139333
15739055,6290,2.93,House of 1000 Corpses (2003),Horror,103896
15740271,6296,3.66,"Mighty Wind, A (2003)",Comedy|Musical,103764
15743802,6297,3.52,Holes (2003),Adventure|Children|Comedy|Mystery,155245
15747326,6298,2.38,Malibu's Most Wanted (2003),Comedy|Crime,103486
15747852,6305,3.6,Fahrenheit 451 (1966),Drama|Sci-Fi,196529
15749677,6316,2.54,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical,189627
15750248,6323,3.6,Identity (2003),Crime|Horror|Mystery|Thriller,77066
15756801,6326,3.07,City of Ghosts (2002),Crime|Drama|Thriller,150655
15756923,6338,2.7,Daddy Day Care (2003),Children|Comedy,97007
15758391,6345,3.21,"Chorus Line, A (1985)",Comedy|Drama|Musical,197345
15758915,6346,2.77,Absolute Beginners (1986),Musical,174951
15759039,6353,1.84,Roadie (1980),Comedy|Musical,122640
15759068,6356,3.53,Gunfight at the O.K. Corral (1957),Western,103867
15759476,6358,3.53,Kiss Me Kate (1953),Comedy|Musical|Romance,154716
15759841,6365,3.34,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,155632
15784343,6367,3.17,Down with Love (2003),Comedy|Romance,157395
15786435,6373,3.21,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,152497
15802197,6374,2.88,"In-Laws, The (2003)",Comedy,197170
15802702,6377,3.85,Finding Nemo (2003),Adventure|Animation|Children|Comedy,154844
15839697,6378,3.55,"Italian Job, The (2003)",Action|Crime,110529
15853950,6379,2.78,Wrong Turn (2003),Horror|Thriller,150578
15855110,6380,3.94,Capturing the Friedmans (2003),Documentary,148674
15857116,6440,3.82,Barton Fink (1991),Drama|Thriller,191375
15861757,6441,3.57,Battle of Britain (1969),War,178557
15862109,6464,2.36,Good Burger (1997),Children|Comedy,76845
15862691,6470,3.28,Chisum (1970),Western,155900
15862857,6482,1.76,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,114034
15864865,6483,1.01,From Justin to Kelly (2003),Musical|Romance,133863
15865334,6484,2.64,Hollywood Homicide (2003),Action|Crime|Drama,87094
15866180,6487,3.27,"Heart of Me, The (2002)",Drama|Romance,187075
15866231,6493,2.67,Alex and Emma (2003),Comedy|Drama|Romance,104364
15866883,6502,3.75,28 Days Later (2002),Action|Horror|Sci-Fi,115612
15884133,6520,3.09,Knights of the Round Table (1953),Adventure|Drama,88051
15884186,6534,2.64,Hulk (2003),Action|Adventure|Sci-Fi,115246
15891566,6535,2.41,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,182644
15894663,6536,3.3,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,136433
15895522,6537,3.06,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,160207
15907915,6539,3.8,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,186630
15947584,6548,3.14,Bad Boys II (2003),Action|Comedy|Crime|Thriller,176612
15952269,6550,2.86,Johnny English (2003),Action|Comedy|Thriller,110878
15955484,6558,2.48,Curly Sue (1991),Comedy|Drama,184523
15956142,6559,2.96,Little Giants (1994),Children|Comedy,133273
15956634,6564,2.75,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,130080
15961366,6565,3.59,Seabiscuit (2003),Drama,126368
15967251,6587,1.21,Gigli (2003),Comedy|Crime|Romance,174104
15968061,6593,3.06,Freaky Friday (2003),Children|Comedy|Fantasy,126044
15972601,6595,2.98,S.W.A.T. (2003),Action|Thriller,167640
15976165,6614,3.19,I Love You to Death (1990),Comedy|Crime,147538
15976576,6615,2.5,Freddy vs. Jason (2003),Action|Horror|Thriller,103175
15978663,6617,3.61,Open Range (2003),Western,155837
15980239,6619,3.08,Uptown Girls (2003),Comedy,174037
15981125,6624,2.4,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,197127
15982301,6625,2.86,Camp Nowhere (1994),Adventure|Children|Comedy,92098
15982566,6630,3.64,"Inn of the Sixth Happiness, The (1958)",Adventure|Drama,86934
15982746,6636,3.6,"Sure Thing, The (1985)",Comedy|Romance,153355
15983738,6638,3.28,Valley Girl (1983),Comedy|Romance,154756
15984224,6639,3.94,Wait Until Dark (1967),Drama|Thriller,138956
15985543,6645,3.45,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,134982
15987083,6659,3.36,Tremors (1990),Comedy|Horror|Sci-Fi,112622
15991048,6662,3.71,"Pink Panther, The (1963)",Comedy|Crime,122011
15993961,6664,3.19,Commando (1985),Action|Adventure,140336
15996499,6687,2.4,My Boss's Daughter (2003),Comedy|Romance,202286
15997027,6695,2.52,Jeepers Creepers 2 (2003),Horror|Thriller,88658
15998044,6705,3.3,Party Monster (2003),Comedy|Crime|Drama|Thriller,159569
15998403,6709,3.17,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,174263
16002658,6711,3.79,Lost in Translation (2003),Comedy|Drama|Romance,190543
16024213,6731,3.57,Day of the Dead (1985),Horror|Sci-Fi|Thriller,82871
16025765,6732,3.37,"Hello, Dolly! (1969)",Comedy|Musical|Romance,126827
16026272,6736,3.21,See No Evil (1971),Crime|Drama|Horror|Thriller,130044
16026340,6743,3.54,Jungle Book (1942),Adventure|Fantasy,137310
16027294,6750,3.11,Anything Else (2003),Comedy|Drama|Romance,129144
16027889,6753,3.75,Secondhand Lions (2003),Children|Comedy|Drama,201027
16030626,6754,3.37,Underworld (2003),Action|Fantasy|Horror,94687
16037657,6763,2.79,Duplex (2003),Comedy|Crime,156643
16038730,6764,3.35,"Rundown, The (2003)",Action|Adventure|Comedy,148994
16040875,6765,3.41,Under the Tuscan Sun (2003),Comedy|Drama|Romance,86191
16043002,6774,3.69,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,172153
16045498,6775,3.72,Life and Debt (2001),Documentary,148448
16045586,6785,3.55,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,91366
16046580,6787,4.03,All the President's Men (1976),Drama|Thriller,151984
16052052,6793,2.54,Beethoven (1992),Children|Comedy|Drama,161607
16053841,6794,2.04,Beethoven's 2nd (1993),Children|Comedy,77216
16054936,6807,3.85,Monty Python's The Meaning of Life (1983),Comedy,139366
16065491,6809,3.23,Tightrope (1984),Thriller,91760
16065730,6810,3.09,Sleeping with the Enemy (1991),Drama|Thriller,145988
16067122,6820,3.47,Ginger Snaps (2000),Drama|Horror|Thriller,183151
16068177,6832,3.36,Regarding Henry (1991),Drama,158497
16069210,6840,3.62,"Hospital, The (1971)",Comedy|Drama,120297
16069375,6863,3.38,School of Rock (2003),Comedy|Musical,104391
16084092,6870,3.83,Mystic River (2003),Crime|Drama|Mystery,98699
16096350,6871,2.78,Good Boy! (2003),Children|Comedy|Sci-Fi,95609
16096442,6874,3.86,Kill Bill,Action|Crime|Thriller,175165
16132097,6877,3.1,Girls Will Be Girls (2003),Comedy,128042
16132128,6879,3.6,Runaway Jury (2003),Drama|Thriller,131272
16135806,6880,2.77,"Texas Chainsaw Massacre, The (2003)",Horror,202155
16137752,6887,3.48,Radio (2003),Drama,93839
16138937,6888,2.42,Scary Movie 3 (2003),Comedy|Horror,125156
16142656,6889,3.26,Brother Bear (2003),Adventure|Animation|Children,87655
16144461,6890,3.54,Elephant (2003),Drama,176077
16146645,6893,3.64,"Italian Job, The (1969)",Action|Comedy|Crime,157946
16149122,6927,3.08,"Human Stain, The (2003)",Drama|Romance|Thriller,154137
16149755,6934,3.2,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,181769
16168834,6936,3.35,Elf (2003),Children|Comedy|Fantasy,124142
16176799,6942,3.74,Love Actually (2003),Comedy|Drama|Romance,142573
16190971,6944,3.34,Father of the Bride (1991),Comedy,174755
16194488,6946,2.72,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy,120859
16195089,6947,3.63,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,188102
16203668,6950,3.17,"Missing, The (2003)",Adventure|Thriller|Western,103466
16204434,6952,2.88,Gothika (2003),Horror|Thriller,152312
16207293,6953,3.69,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,160742
16214989,6957,3.35,Bad Santa (2003),Comedy|Crime,177276
16220197,6959,2.83,Timeline (2003),Action|Adventure|Sci-Fi,176638
16221382,6966,3.08,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,103739
16222923,6970,3.88,Desk Set (1957),Comedy|Romance,126450
16223492,6974,3.43,"Freshman, The (1990)",Comedy|Crime,180131
16224441,6975,3.75,Funny Games (1997),Drama|Horror|Thriller,152823
16225816,6977,3.14,New Jack City (1991),Action|Crime|Drama,116545
16226394,6979,3.66,WarGames (1983),Drama|Sci-Fi|Thriller,172065
16232303,6991,3.02,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure|Drama|Romance,79689
16232842,6992,3.01,Guarding Tess (1994),Comedy|Drama,148629
16233362,6996,2.14,Highlander II: The Quickening (1991),Action|Sci-Fi,117103
16234733,7000,2.84,Hudson Hawk (1991),Action|Adventure|Comedy,164410
16236014,7002,3.6,Mindwalk (1990),Drama,99381
16236111,7004,2.84,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,202333
16240152,7007,3.33,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller,79743
16241939,7014,2.63,Nowhere to Run (1993),Action|Romance,191285
16242146,7016,2.41,Over the Top (1987),Action|Drama,78491
16242657,7017,2.86,Passenger 57 (1992),Action|Thriller,136810
16243703,7018,3.65,Presumed Innocent (1990),Crime|Drama|Thriller,120775
16245029,7027,3.68,Silverado (1985),Action|Western,193472
16246475,7032,2.88,Revenge (1990),Drama|Romance|Thriller,157640
16246621,7036,2.84,Teen Wolf (1985),Comedy|Fantasy,175674
16247973,7040,3.57,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller,146906
16248709,7045,3.44,"Witches, The (1990)",Children|Fantasy,178842
16249835,7046,3.21,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller,189311
16252044,7048,3.26,Nothing to Lose (1997),Action|Adventure|Comedy|Crime,167612
16252623,7059,3.51,National Velvet (1944),Children|Drama,179845
16252975,7060,3.42,Jesus Christ Superstar (1973),Drama|Musical,149837
16253976,7062,3.75,Birdman of Alcatraz (1962),Drama,92441
16254636,7070,3.87,Red River (1948),Action|Adventure|Western,182743
16255258,7072,3.86,Stagecoach (1939),Action|Drama|Romance|Western,184101
16256304,7073,3.85,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,192538
16257525,7076,3.73,Bullitt (1968),Action|Crime|Drama|Thriller,122502
16259522,7102,2.9,Dragnet (1987),Comedy|Crime|Drama,79468
16260364,7104,2.85,1941 (1979),Comedy|War,91457
16261138,7111,3.48,Ryan's Daughter (1970),Drama|Romance,201033
16261242,7117,2.08,Leprechaun (1993),Comedy|Horror,77628
16261760,7122,3.89,King of Hearts (1966),Comedy|Drama|War,110593
16262114,7127,2.59,Run (1991),Action|Drama|Thriller,203301
16262184,7132,4.0,"Night at the Opera, A (1935)",Comedy|Musical|Romance,155006
16264017,7142,2.65,Honey (2003),Drama|Romance,186465
16264581,7143,3.67,"Last Samurai, The (2003)",Action|Adventure|Drama|War,104183
16281239,7147,3.8,Big Fish (2003),Drama|Fantasy|Romance,173843
16299835,7148,2.64,Love Don't Cost a Thing (2003),Drama|Romance,123981
16299932,7149,3.47,Something's Gotta Give (2003),Comedy|Drama|Romance,100323
16303884,7150,2.71,Stuck on You (2003),Comedy,77806
16305272,7151,3.51,Girl with a Pearl Earring (2003),Drama|Romance,178467
16307706,7153,4.1,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,200712
16365080,7154,3.2,Mona Lisa Smile (2003),Drama|Romance,117608
16367894,7160,3.62,Monster (2003),Crime|Drama,98259
16372541,7161,2.82,Cheaper by the Dozen (2003),Children|Comedy,124408
